rating,updated,review_text,Sentiment_label,Sentiment_score,true_label
3,2021-05-29,자막기능 당연히 베스트입니다. 다만 최근 내보내기 기능이 되지 않아 짜증날 떄가 한두번이 아니에요. 계속 다시 시도하라고 나옵니다. 재부팅을 해도 되지 않아 화가 납니다.,부정,0.1249425336718559,
5,2025-10-26,使いやすいです,긍정,0.7414153814315796,
5,NaT,가끔 영상 업로드가 잘 안되지만 그래도 훌륭합니다 잘 사용하고 있습니다,긍정,0.9759539365768432,
5,2023-10-30,근데 최근에 이상하게 중국어만 번역기능 사용하려하면 형식에 맞지 않다는 오류가 계속 뜹니다 ㅜㅜ 확인 주시면 감사하겠습니다,부정,0.0982493162155151,
3,2020-03-01,영어자막을 내보내면 첫자막에서 다음 자막으로 안넘어가요 ㅠ 한국 자막은 잘만되는데 ㅜㅜ,부정,0.1276509761810302,
5,2020-04-30,最近のアプリは恐ろしく凄い･･･,긍정,0.8939179182052612,
5,NaT,와.. Vrew 이 프로그램이 어플로 나오다니.. 바로 절하며 별 5개주고 시작..,부정,0.4767799079418182,
5,2023-01-20,使いやすい,긍정,0.7414153814315796,
1,2025-06-14,대체 앱으로 할수 있는게 뭐죠? ;;;;,부정,0.1951269507408142,
3,NaT,"제가 정말 좋아하는 프로그램인데 유료화로 썼을때는 솔직히 ai 오류가 너무 많습니다. 음성이 두개로 생성되거나 , . ? 이런것들이 인식이 안 되거나 글 속도에 따른 글자량 자동 변경이 잘 안 되거나 합니다. 안정적으로 쓸 수 있도록 부탁드립니다. 개인적으로는 모바일도 되게끔 해 주시면 정말 좋을듯 합니다.",긍정,0.5824476480484009,
5,2022-09-11,"앱 너무너무 좋아요,, 헝가리어 같은 다른 언어들도 꼭 추가해주셨으면 좋겠습니당 🥹🥹",긍정,0.9866272807121276,
5,2020-02-11,피씨버전 너무 잘쓰고 있어요 브이로그 편집계의 혁명입니다 너무 잘만든 프로그램. 요즘 편집할 시간이 부족해서 어떡하지 하다가 설마설마하고 앱스토어 찾아봤는데 있네요. 맙소사 이제 폰으로도 편집할 수 있겠어요 개발자님 기획자님 너무 감사드려요 어플은 아직 안써봤지만 기대됩니다!,긍정,0.9947025179862976,
5,2022-11-14,작업시간을 최소 3-5시간 줄여줬다 상받아야한다. 동영상편집쪽도 만들어서 1등해주세요  와나 나만알고싶어,긍정,0.9023399949073792,
5,NaT,멋진 영상 만들어 볼께요 감사합니다,긍정,0.9615802764892578,
1,2020-09-19,アプリ側からもクレームして返事待ちです。 音声認識をして字幕修正中の動画が消えてしまって心底困っています。 会員登録が必要になって、登録前に作業していたものも消えてしまったことがあったが、それは当方の場合はもう過去のことで問題なかったので流してましたが。 会員情報まわりが非常に不安なのでお気をつけください。 何か対応があれば再度レビューします,긍정,0.5921947360038757,
4,NaT,힌디어자막 만들기도 지원해주세요/유튜브 주소링크 영상으로 자막 생성할수있게 업데이트와 수정해주세요,긍정,0.9112778902053832,
5,NaT,Awesome.... Just plz add some design to caption's,긍정,0.7959468364715576,
5,NaT,Working perfectly with me. Thank you.,긍정,0.9724745154380798,
2,NaT,자막이 동영상 화면 마다 들어오지 않고 한꺼번에 들어오고요. 책까지 사봤는데 어렵네요.,부정,0.0270881466567516,
4,NaT,I need more options for the word writing as the words move but so far it's great,긍정,0.9914734363555908,
1,2020-08-21,App is way to hard to use and is confusing. Please improve the ui,긍정,0.8499570488929749,
2,NaT,"이해가 안 되는게, ai사진, ai목소리와 같은 기능을 컴퓨터에서만 쓸 수 있도록 했으면 갖다놓지 않는게 맞는데, 세 프로젝트를 누르니 이 기능이 떠서 봤더니 PC에서만 쓸 수 있다 하면 이용자는 많이 당황할겁니다, 이 기능들 빨리 모바일에서도 쓰게 해주세요.",부정,0.3505105078220367,
5,NaT,아주 유용하게 잘 쓰고 있습니다,긍정,0.8907947540283203,
4,NaT,"우즈벡어도 할수 있을까요,",긍정,0.5805655717849731,
5,NaT,갤럭시텝으로 사용하고 싶은데 pc버전은 안되나요?,긍정,0.6975938677787781,
5,NaT,모바일 앱도 더 잘 만들어주세요~,긍정,0.8853789567947388,
5,2020-11-28,사실 얼마나 인식을 잘할까 했는데...진짜 대박이에요..여러분 꼭 쓰세요.ㅎㅎ 영상만들떼 자막 귀찮아서 안넣던 1인인데 무조건.. ㅠㅠ 감사합니다,긍정,0.9919861555099488,
5,NaT,good app but I think it should be aloud to move the caption to middle or top,긍정,0.943802297115326,
3,NaT,Will ai voiceovers be ported,긍정,0.8202833533287048,
1,2021-09-23,一人で喋ってるとこでもほとんど認識されない 割とはっきり喋ってるとこも全然ダメ 動画指定するだけだし何も間違えてないはず 他の人の評価がいいので何かあるのかもしれないけど とりあえず全く使い物にならないので 現状評価1,긍정,0.5890491604804993,
2,NaT,긴 영상 편집 다 했는데 자막 밀리고 영상 밀리고 엉망임.,부정,0.0044228169135749,
4,2024-01-27,모바일 앱에서도 텍스트로 영상 만들기 부탁해요.,긍정,0.7016153335571289,
3,2024-02-07,テキストから動画を作れると聞いてダウンロードしたけれど、、、出来ないようですね。自動で字幕作れるのは知っていましたし、便利ですよ。テキストから動画の機能を、どうかiPadアプリ版にもお願いします。,긍정,0.6405792236328125,
5,2020-06-06,こんなアプリ探していました 1つこうして欲しいものがあります。本当はあるのか分かりませんが変換した語句を違う語句に言い換える必要があった場合、全て探して変換しないといけないので最初に変換したら全てに反映する一括変換する機能があると更に良いです。でも今までの手間を考えれば神アプリです。,긍정,0.6409764885902405,
5,2021-03-22,들숨에 재력과 날숨에 건강하십시오,긍정,0.7509366869926453,
5,NaT,Ngl.. legit it is very good app for exact captions I love it. Thankyou so much,긍정,0.9554662704467772,
5,NaT,자막을 생각보다 쉽게 달 수 있어요 하지만 자막의색을 변경 하지 못해서 좀 아쉽네요,긍정,0.9422179460525512,
1,2023-04-14,ログイン出来ませんし出来たとしても音声読み込み出来ません。 復旧願います。,긍정,0.5304741859436035,
5,2020-01-02,"First time using video editing app. It’s so much easier than I thought. Putting subtitles in the clips makes all of my Videos more fun and dynamic. I know this app needs more improvement but let’s see how far they can make it thru. Easy, fun, and most importantly it is free! Thank you.",긍정,0.9742208123207092,
4,NaT,"소문 듣고 이제 시작, 사용해 보고 리뷰 올릴게용",긍정,0.7637055516242981,
4,NaT,편리하게 사용하고 있어요,긍정,0.9516721963882446,
4,2024-01-04,다만 소리로 편집해야 할때는 번거럽지만 무음구간 편집 같은 기능은 정말 좋아요  에이아이 기능도 도전해보고 싶네요,긍정,0.93760746717453,
5,NaT,굳,긍정,0.9685154557228088,
4,2022-03-15,文字起こしの精度も高く、有料レベルで使いやすいです。  PC版ではキーボードのカーソルキーで字幕編集エリアに移動出来るのですが、iPad版では何故か移動できなくて不便です。  iPadで編集時、SDカードから直接読めるようになれば、より使いやすくなると思いました。,긍정,0.6646469831466675,
1,NaT,pc버전이랑 기능차이 많아!! =쓸모없음!,부정,0.0159221403300762,
3,2022-03-20,韓国語の動画で字幕を韓国語→日本語に変換してほしくてこのアプリを入れましたが、日本語がおかしすぎて意味が全くわからないので困ってます。改善お願いします。,긍정,0.8176488876342773,
5,2022-07-05,いやーこれはとても使いやすくていいアプリですます。とりまあーなるほどね,긍정,0.6579397916793823,
5,NaT,너무 좋아요,긍정,0.950297236442566,
4,NaT,AI이미지 다운로드 할시 자꾸 기형사람 사진이 자주 생성되요 사람 손가락이 6개 이런 기형사람 이미지가 생성됩니다. 이거문제좀 해결해 주세요.,부정,0.346880555152893,
4,NaT,Please add the option to import a subtitle file as a base. and also being able to export it as a srt file alone feels kinda neccessary. good work on the app!,긍정,0.9552524089813232,
1,NaT,자막 타이밍이 안 맞음,부정,0.0731255039572715,
5,2020-04-18,어플로 편집했을 때 동영상만 내보낼 수 있는데 피씨버전에서는 srt 파일로 익스포트가 되더라구요!  한글은 본 앱으로 편집하고 다른 나라 언어는 srt 파일로 익스포트 후 유튭에서 불러오고 싶습니다 ㅜㅜ 피씨버전만 가능한 기능인가요!?,부정,0.3770876824855804,
5,2020-01-18,精度もタイミングもほぼほぼ問題なく、これを自動でやってくれるのは驚異的です。 が、最終的に出来上がった動画をチェックすると、微妙な音ズレ(映像より音声が遅くなる)が発生してしまいます。大幅なズレではないですが、少し違和感があります。アプリ内で修正できるようになったら嬉しいのですが…(ipad版で8分ほどの動画です),긍정,0.6929616928100586,
5,NaT,안녕하세요 저는 pc로 브루라는 편집 프로그램을 즐기고 있는 사람입니다 저는 이 프로그램을 강력추천합니다 ai목소리 그리고 캐릭터 자동으로 등등 너무 좋은게 많아서 말도 못할거 같아요 이거 진짜 어떻게 보면 단순하고 좋아요 깔면 좋음 아직 휴대폰은 사용 안해봤습니다,긍정,0.99228173494339,
5,2025-11-01,"저는 학교에서 디지털 수업하다 알게 되었는데, 왜 깔게 되었냐면 저는 유튜버기 때문입니다. 유튜버 초보자가 사용하기 너무 좋은 것 같아요.자막도 충분쓰. 저는 그래서 5점 드릴게요.이 앱은 돈도 안 줘도 되고 광고도 없고 빨리 편집하기가 넘 좋습니다.",긍정,0.9880656003952026,
1,2020-12-06,このアプリ使い勝手悪くはないんですけど何時間もかけて編集した後にエクスポートしたら文字の配列大きさが変わってることが多すぎます。 いい加減に治してください。,긍정,0.8090423941612244,
5,NaT,최고에요. 드뎌 안드로이드용으로도 나왓네요 너무 감사합니다,긍정,0.9939284324645996,
5,2020-06-17,"영상디자인을 전공해서 사회에 나왔더니 ㅎ정말 방송국에 오래된 편집기들,시간낭비 속에서 거꾸로 돌아간다는 느낌을 지울수가없었어요 영상툴의 발전과정,?역사?를 생각하게되고.이건 더이상 밥벌어먹을 기술이 아니구나 깨닫게되었죠. 이런게 나올거라 생각은했지만 정말 직관적으로 잘만들었네요.디테일이 미침.딥러닝 진심 배우고싶다.",긍정,0.995705544948578,
5,2022-08-16,字幕を手動で入れることに、時間と労力を費やして悩んでいたので、本当に助かっています！！ 色や文字の系統までカスタマイズ出来て、特に表示されるタイミングを合わせる手間が省けたので、今後も字幕入れに必須のアプリです！,긍정,0.7468506097793579,
5,2021-10-06,"Best part of this app is we can add captions to different languages and app itself will translate it !!  For example, if you use Japanese language in the video and you want to add English caption.  In this case, this app will automatically generate the Japanese by voice recognition and you can translate the Japanese captions to English!!   Obviously there are some inaccurate translations but you can adjust very easily!!   So helpful!!   Thanks and biggest shoutout for the development team!!",긍정,0.9706849455833436,
5,NaT,이것 좋은데 내가 찾던것,긍정,0.9885594248771667,
5,2022-11-06,제가 지금 1달 정도 이걸로 동영상 편집하고 있거든요 짱이예요. 오른쪽 아래에 vrew라고 써저있는것만 빼면 짱좋아요,긍정,0.979021430015564,
5,2020-11-06,정말 유튜버 하는 분들은 강추입니다,긍정,0.8386723399162292,
5,2024-06-03,動画を読み込もうとすると、401エラーが出ます。  再起動すれば直りますが、なんとかなりませんか？,긍정,0.6460921168327332,
5,2024-02-17,너무유용하게 잘 쓰고있습니다.,긍정,0.9175304174423218,
5,2021-02-24,영상 작업하면서 제일 노가대 중 하나가 자막이었는데 한방에 해결합니다. 정확도도 좋고 디자인도 좋고 사용하기도 편합니다. 별 다섯개 꾹꾹 누르고 갑니다.,긍정,0.98945415019989,
3,2020-05-18,약간의 오류가 있어서 수정을 하는데 자막 시간 편집이 안되네요.,긍정,0.7217811942100525,
1,NaT,앱버그 발생해서 안돼요,부정,0.0324509181082248,
4,NaT,機能自体はいいですがIOSにあったフォントを変えられる機能と原稿を読み込む機能が欲しいです！ 開発頑張ってください🙏,부정,0.498727023601532,
5,2023-04-21,"제가 어플로 아이폰,안드. 둘다. 만드시라고. 제안했던사람 입니다. 잘되서 너무. 뿌듯하네요^^",긍정,0.991005539894104,
1,2020-05-02,13분 영상 자막 다 썼는데... 익스포트 하니까 씽크가 안맞아요 와 어떻게 해야하나요...,부정,0.1718365401029586,
5,2024-03-14,特に余分な部分のカットがやりやすい。 無料で字幕のカラーや書体も選べるので大満足。 カット作業と字幕作業の短縮に役立ちました。 お勧めのツールです。,긍정,0.5259159207344055,
5,NaT,완전 제가 찾던 앱 그자체ㅠㅠ 넘 좋아요,긍정,0.9925897121429444,
1,NaT,영상제작시 ai 음성 지원 무료 체험이 있으나 이것 저것 금방소진됨. 유료 결재를 해야 ai 목소리 추가로 사용할 수있음. 가격이 타사 제품보다 비싼편임,부정,0.0141758900135755,
1,NaT,핸드폰으로 사용불가,부정,0.0130440974608063,
5,NaT,오 굉장히 쉬운데요?,긍정,0.9010311365127563,
5,NaT,"i suggest adding the ability to edit select parts of text to be in the style you want , as currently changing the style changes all of the text instead of just one select part. other than that works well!",긍정,0.8583197593688965,
5,NaT,좋아요,긍정,0.7876030206680298,
5,2023-10-11,このアプリに出逢ってから動画編集がどんなに楽になったか...ありがとうございます！,긍정,0.5956653952598572,
1,NaT,意味が全く違う言葉に変換されたり、全体の音が割れます。残念です。,긍정,0.5328052639961243,
5,NaT,It does what it says and in time.its a 5 star app please keep it up.,긍정,0.8706138134002686,
1,NaT,힘들게 편집다하고 내보내기 누르면 영상 끊기고 자막밀려서 쓸수가 없어요,부정,0.0025767229963093,
1,NaT,이런 아무것도 안되는 앱은 왜올리는걸까 기능없고 단순홍보용이라고 써두던지..,부정,0.0104134334251284,
5,2021-08-12,動画編集などにあまり詳しくない私でも、迷わずできました！ありがたいアプリです。,긍정,0.6354411840438843,
5,NaT,いつも便利に利用させていただいています。 アップルのマックブック、フォントはふい文字、文字色は白、サイズ65、影または輪郭は黒の設定で入力しています。 他の設定では試していないのですが、いつも「き」の色だけがグレーの様な違う色になります。 まぁ読めるのでいいかと思ってましたが 先日は「段」という文字も同様のエラーになりました。改善していただけましたら幸いです。 追記:どうも太字にすると出現するエラーの様です。,긍정,0.7144855856895447,
4,2021-04-21,こんな簡単に字幕が付くのは楽で嬉しいです 助かってます。、みなさんも是非損はないと思いますのでオススメします。 iPhoneやiPadで作った動画を同じアカウントであれば見られると嬉しいのですが、編集登録した端末のみでの視聴となるようなのでそこは残念でした。同じアカウントでログインしているので見れたら星5個でした😙,긍정,0.6878013014793396,
5,2020-08-10,지금까지 써 본 어플중에 가장 좋습니다. 익스포트 되는 것도 좋구요.  다만 자막구간이 3초로 지정되어 나눠지는게 조금 불편해요. 타임을 사용자가 임의로 찍을 수 있었으면 좋겠어요.  어플 사용하는 중에는 블루투스 키보드를 연결해서 작업하는데 만약 단축키로  스타트타임만 찍을 수 있어도 아주 좋을 것 같습니다. 더 많은 언어팩을 위해서 유료결제할 의사도 충분하니 많은 발전과 업데이트 바랍니다^^,긍정,0.9922673106193542,
5,2024-01-09,너무 잘 이유하고 구독도 하고 있습니다.  한가지 요청사항은 PC 뿐만 아니라 아이패드에서도 Text로 영상제작이 가능하게 요청드립니다.,긍정,0.9304918050765992,
2,NaT,App Store版に比べると簡素だし使いづらいと思います。 同じ位のものにするのは難しいのでしょうか？,긍정,0.8117297887802124,
5,2021-05-27,素晴らしいアプリなのですが、[?]の部分を一括で削除することは出来るのでしょうか。 置換機能で一括削除を試みましたが、検索に引っかからない状態です。 ご教授の程よろしくお願いします。,긍정,0.5359753966331482,
5,NaT,좋아요 안드로이드 버젼이 드디어 나온건가요 베타인가요?IOS처럼 화질설정이나 다양한 기능 넣어주세요,긍정,0.9679274559020996,
5,2025-04-14,なぜbgmは入れれて効果音は入れれないのでしょう？iPad版にも早く実装してほしいです。,긍정,0.5413764715194702,
5,NaT,아주 맘에 듭니다. 최고최고,긍정,0.9842761754989624,
5,NaT,단순하게 몰라도 작업 할수 있습니다. 저는 한시간 짜리 자막 넣는데 핸드폰으로 오류 수정시간 한시간정도 들이면 자막만들기가능함니다. 만드느라.수고하셨습니다.,부정,0.4356805682182312,
4,2021-07-07,音ズレとノイズをなくしてほしいです それ以外はとても良いです,긍정,0.6087571978569031,
5,2019-12-23,최고 어플입니다. 안드로이드 어플은 언제 나오나요?,긍정,0.9817191958427428,
5,2020-08-25,진심으로 감사드립니다.   흥하세요^**,긍정,0.9768809676170348,
5,2020-05-09,우연히 발견을 했는데 정말 좋네요. 최고입니다 UI부터 거부감이 없고 자막편집이 너무편리합니다,긍정,0.993777632713318,
5,2020-08-02,어떻게 해야하나요?,긍정,0.6483311653137207,
2,NaT,영상브루로편집하고나면 음성과영상이 불일치하듯이 살짝늘밀립니다...ㅜ.ㅜ 브루를자막으로안쓰고 원본에 자막이있는영상을 무음부분제거용으로쓰는데 브루로인코딩하고나면 처음엔 안밀리다가 중간부분부터 한 0.5초?정도자막이 밀리는증상이심합니다 늘 그래요,부정,0.0174812953919172,
3,NaT,컷편집 기능이 자연스럽지 않고 확 끊겼다가 다른 장면으로 넘어가서 불편하고 짜증납니다;; 폰트도 다른 게 없어서 불편하네요.. 자막은 잘 달고 있는데 컷편집 자체가 이상하고 쉽게 할 수 있지만 어설프고 이상하네요;; 이 점 고쳐주시길 바랍니다;;;;;;,부정,0.0106100495904684,
5,NaT,내가 경험한 최고의 동영상 편집 프로그램. 음성을 어절로 잘라서 영상편집이 가능한 시스템은 진짜 획기적이고 음성을 자동으로 인식해서 자막을 만들어주는 시스템도 최고임. 쓰다보면 빠질 것임. 언제 유료화될 지 모르겠지만 그때까지 마구마구 쓰고 싶음.,긍정,0.9915024042129515,
5,2021-02-22,자막이 동시에 여러개 들어갈 수 있는 기능이 생기면 정말정말 좋을 것 같아요!! 한 컷에 자막 하나가 아닌 여러개 이곳 저곳 넣을 수 있게요! 제발 이 기능 부탁드려요~ 그리구 자막에 키프레임 설정도 생긴다면 완전 완벽입니다!,긍정,0.986111044883728,
4,2020-02-08,오타 수정을 많이 해야하는 부분은 제 발음이 문제 같네요 ㅎㅎ  맥용으로 잘 쓰고 있어요 그래서 이 앱도 바로 설치했고  사용해보니 동일한 사용감으로 아주 좋습니다.  근데 아이폰 용은 srt로 출력을 어떻게 할 수 있을까요?,긍정,0.989781379699707,
5,2021-10-25,意外とスムーズに簡単に編集できました。,긍정,0.5596199631690979,
4,NaT,좋아요. 근데 자막 스타일 수정하려고 하면 앱 종료되네요.,긍정,0.9441786408424376,
5,NaT,One of the best!!!,긍정,0.9909093976020812,
5,NaT,인식률 좋고(음성변조한 파일도 인식너무 잘되네요) 사용법 직관적이고 자막계에선 최고죠 안드로이드 서비스 너무 감사합니다 자막폰트 추가 부탁드려요 ^^,긍정,0.9922784566879272,
5,2025-09-30,술래잡기,긍정,0.6911354660987854,
5,2020-11-04,一つお願いがあります！できれば下ネタ系の単語は非表示にしてもらえませんでしょうか。たまに読み込み間違いで「ち○この硬さが…」とか、ひどい単語のものに間違って変換されています(＞人＜;),부정,0.4408422708511352,
3,2024-01-23,iPhone版なんだね、PC版と違って。,긍정,0.7011021375656128,
4,2023-02-10,다크모드는 지원안되나요 ㅠㅠ,긍정,0.5523037314414978,
5,NaT,신속,긍정,0.9304215312004088,
5,2021-07-01,完璧ですっ！,긍정,0.866252601146698,
3,NaT,이걸로하니까 댓글이 사라지네요?...,부정,0.2172336876392364,
3,2025-09-02,パソコンからはGoogleアカウントでログインが出来るのに、iPhoneアプリからは使えないのでしょうか。 パソコンからGoogleログインを設定したので、共用するには普通にメールアドレスとパスワードでアカウントを作り直さなければなりません。,긍정,0.6125845909118652,
5,2021-10-28,"작년에 몇 번 쓰다가 익숙지 않아서 그만 두었었는데 오랜만에 다시 편집해보니 더 편하고 폰트도 예뻐지고, 음성인식도 더 좋아진 게 보입니다!  게다가 다른 프로그램보다 확실히 컷편집도 쉽다는 게 큰 장점이네요  다만 한 화면에서 자막이 하나만 생성되는 점(예를 들면 말하는 자막을 깔고 좌 상단에 그 도움 설명을 넣고자 해요..!)이 약간 불편하고,  그리고 로고나 도움 사진 등을 넣고 싶은데 pip가 안 되는 점도 개선된다면 정말 좋을 것 같아요.  마지막으로, 소스를 추가할 때 지금은 시간 역순으로 나오는데 기본 사진첩처럼 즐겨찾기 앨범으로 전에 만들어둔 영상을 넣을 수 있으면 좋겠습니다.  아, 그리고 이건 문의사항인데, 아이패드만 사용하는데 프로젝트 파일을 루마퓨전 등으로 내보내는 건 안 되는 건가요?? vrew의 장점은 어절로 화면 편집이 쉽게 가능한 건데, 위의 다중 자막, 로고 등의 문제를 해결하기 위해 다른 프로그램을 같이 쓰려니 결국 다른 프로그램에서 편집을 다 끝내고 자막을 마지막으로 달러와야 하더라고요. 그런데 그러면 vrew의 저 큰 장점을 유용하게 쓸 수가 없다는 점이 아쉬워서요..!",긍정,0.9737584590911864,
1,NaT,PC버전이랑 똑같이 할 수 있게 만들어줬으면 좋겠음... ㅈㅂ...,부정,0.4985924959182739,
5,2020-03-09,半信半疑で使ってみましたが、これだけの読取解析が出来るのかと驚かされました。 最近になって動画作成に多くの時間をかける事が増えてきましたが、字幕作成の苦労に悩む事が多く苦慮していました。 このAPPを活用すれば7割位の文字は自動化されるので、労力はかなり減らせると実感しました。 可能であれば音声データにも対応して欲しい事と、外部ストレージサービスなどからのインポートに対応出来たら有難く思います。,긍정,0.5785384178161621,
5,NaT,"우와 너무 감격스러운 마음에 구글플레이에 처음으로 후기 써봅니다! 브루 모바일 버전 올려주셔서 너무 감사합니다 ㅠㅠㅠ 한가지 궁금한 점이 있습니다! 저는 갤럭시탭으로 이용하고 있는데요, 화면이 세로로밖에 안나와요 혹시 가로로 전환되는 건 언제쯤 가능할까요? 꼭 부탁드릴게요!",긍정,0.9796566367149352,
5,NaT,편집에 유용합니다,긍정,0.9240325689315796,
5,NaT,유용하게 사용하고 있습니다! 다만 태블릿으로 주로 영상 제작을 하다 보니 가로모드가 지원되지 않는 것이 조금 아쉽습니다만 추후에 기능이 추가될 예정이 있으신지요?,긍정,0.9654898047447203,
5,2019-10-07,PC버전을 무료로 풀더니 이젠 앱으로 넘어 와서 편집 시장에 찬란한 한 줄기 빛을 비추는 당신은 누구입니꺄?,긍정,0.7509878873825073,
5,2020-11-27,아이폰으로 편집하면 넘좋아요,긍정,0.9554422497749328,
5,NaT,よくわからない,긍정,0.6767542362213135,
1,NaT,유료결제했는데 전부다 pc버전에서 쓰라고하면 어플에서 되는건 뭔가요?,부정,0.1557103097438812,
5,2022-01-17,iPhoneだとフランス語が使えません フランス語は多くの人が使っている言語です お願いします,긍정,0.7498785853385925,
